iteration,centroid_x,centroid_y,rms_width,support_count,support_threshold
182,0.04444270015078113,0.0034538854068278464,0.01761189730404765,334,0.00019933564264929213
183,0.043454303335257856,0.00395445564953973,0.01782837871682068,452,0.00013119724534742814
184,0.0484677785446466,-0.0005492107953408743,0.016016074860118558,361,7.315642442503711e-05
185,0.049381768732584694,-0.0013704388270014702,0.015718078618635528,317,7.368474885069198e-05
186,0.04320701815386896,0.004716132902153806,0.016815634635875508,430,0.00022090642550102717
187,0.04544252989825882,0.0009420561048253239,0.018617118573988636,450,0.00013115663118428057
188,0.044724964360326545,0.003976638200836272,0.01739933295095531,406,0.00014976769143271415
189,0.045664094448574145,0.003320131817788493,0.01805166205410648,350,0.00014976769143271415
190,0.04702347943496799,-0.0009720839669515744,0.017416067811201523,359,0.0001507045703658432
191,0.04797930385551075,-0.003366389880702493,0.015621175198055759,340,0.00015384070152496987
192,0.04864460550907515,-0.0011088588146644113,0.01698740534850027,341,7.464427909435689e-05
193,0.04029112431659316,-0.006696710032295926,0.019526750543865178,423,0.00020983481461571722
194,0.042987550620865005,0.00433910404009946,0.01816118689425141,438,0.00015752155077587108
195,0.044008324679048305,0.0024414487665566664,0.018831580996946807,446,0.00015752155077587108
196,0.043574321744155105,0.003578081612142083,0.01830091665686306,441,0.00016349233998981175
197,0.04995950733806403,-0.0003148488114445743,0.016302675468187897,332,7.436821151280416e-05
198,0.048148654267395584,-0.0018887192180972656,0.01715322783808451,419,7.726856851203238e-05
199,0.04700267381281397,0.005267856155363436,0.016657734245095444,326,0.0002105213255279598
200,0.047633501781269995,0.0001960925175585864,0.017469736747158262,312,0.00020702018831239878
201,0.04709785240711439,0.004284991027571817,0.015794599163750145,383,0.00027402546235963024
202,0.04886384716577814,-0.0009814636597954556,0.01740538675884029,393,7.519470937166317e-05
203,0.046732485339289684,-0.0019250468962318664,0.018079457423426194,398,0.0001472130548202588
204,0.04889441249829331,-0.004106729415826141,0.01593776402523799,334,0.00014466539758472012
205,0.04761859634265873,-0.001501046699504567,0.01885022979518818,443,0.00010337049466438864
206,0.046364534568365944,0.00020634738845975574,0.018366354840932495,433,0.00012883454784141262
207,0.04742853003397401,0.002235092756764557,0.017616936406972736,434,0.00011717402317216033
208,0.049440523974510965,-0.002242672467124564,0.017404751423835532,417,8.043764716439643e-05
209,0.051536862986578016,-0.00017173424288720549,0.01601225033698144,348,7.510333255736023e-05
210,0.04915210527793711,0.0005077936252831905,0.017809822911957256,340,0.00015725454978743084
211,0.048356187403776715,0.003416287734634005,0.01733144288757624,381,0.00015757135277888283
212,0.04612704709503759,0.002013939625028861,0.01848940248953404,528,8.930617618149397e-05
213,0.05204181957876669,0.00012791150462905445,0.016181439212962268,355,7.433430347096648e-05
214,0.04052180364272111,-0.006049428997119773,0.02034312597555827,469,0.00020677182445626616
215,0.051705691558672245,-0.0008573511011747527,0.016128971274763128,366,8.302846491566499e-05
216,0.05090576467817808,0.001045954972387665,0.017288652840239914,409,7.387368936297656e-05
217,0.050032575782777894,0.0010406647525784136,0.017507943068422537,415,0.0001145135831365443
218,0.0513532968092248,0.00314954793557835,0.016019582429755586,372,0.00011581832062698358
219,0.04668945685334971,0.005478862884481389,0.017725323420628745,404,0.00014260182795832501
220,0.049346402374455874,-0.00299555629509888,0.017711528701719013,388,0.00019648392626843287
221,0.04882253283714651,-0.003606360441439611,0.017301476765338566,401,0.0001994114546518912
222,0.05266421418731468,-0.002601614361115798,0.016130886939369832,336,9.243961949061849e-05
223,0.04983069334795056,-0.00557318038414963,0.016848463409884655,320,0.0001966959374287526
224,0.04915013419388319,-0.005181804305449512,0.016427260592813506,394,0.0002015571908075943
225,0.051455920830405795,0.0009293732428688464,0.01769717246051606,342,0.00015665684895063207
226,0.05268700197969954,0.001672717563857659,0.016622740095946043,351,9.705862093395981e-05
227,0.05360089578509002,-0.00035659558046909377,0.016426152722934673,366,7.347593769691851e-05
228,0.05338835147285688,-0.001293781967113952,0.01629576988526964,371,7.349255752898021e-05
229,0.04266921964458403,-0.006681433554266391,0.020399452977226274,459,0.00018584030747246063
230,0.0511625182711805,-0.0016294554195921637,0.01824699050406394,376,0.00011686265062802585
231,0.05143283656784999,0.004329880389197528,0.01623970289350158,337,0.00015176122743131384
232,0.05255596925718859,-0.003354111621220636,0.016537115657773372,398,0.00010312613725964084
233,0.053189939848208065,-0.0004671657827303412,0.0172073138579249,422,7.42589895503143e-05
234,0.05143353460101712,0.002808814201817752,0.017455904877501267,439,8.40974677836149e-05
235,0.0528487404446305,0.0015220557979525183,0.017650087425779608,393,8.356753528979506e-05
236,0.05224247982573298,0.001412085187326613,0.017915201293936846,402,8.258746690228027e-05
237,0.04961575556113522,0.003421630656122146,0.018679151394704833,449,0.00012065790466055996
238,0.05332634145502528,-0.0034601363549988983,0.01679928887384862,387,8.028134329515652e-05
239,0.049710674346860766,-0.006976320103571981,0.01691434507202528,359,0.00032061618461756827
240,0.048969638271390184,0.0016938886947093158,0.01811900482831975,504,0.00012431925023157812
241,0.051356278186826726,0.0027351196770592744,0.01859302410667185,370,0.0001222925063380285
242,0.05207829888235543,-0.006746091918217373,0.014997801176225262,363,0.0003261081814259108
243,0.052958022560287775,0.000386724895981121,0.018139801414908997,367,0.00014195573735862883
244,0.05574177531583336,-0.0027550095919624475,0.016361862988925217,249,0.00012334468410129344
245,0.053822800664051415,-0.002559767216181914,0.01652935960555141,390,0.00012748834329453428
246,0.0552190185734116,-0.0007435717813503488,0.01741552427589057,280,0.00011388468714087448
247,0.05326607377351058,-0.0016836170375032935,0.01722738619609335,432,9.268596514850425e-05
248,0.05305809483974145,0.002866251259260971,0.01748223149563451,420,0.00011480963837887365
249,0.04527403534863519,-0.00188908663004656,0.0209441725573113,545,0.00019410945674747112
250,0.05531191264868491,-0.0017138898546225699,0.017215264029109657,399,7.355279742620514e-05
251,0.054988866835474964,-0.002805050739090151,0.017101312590836908,336,0.00012781034855130434
252,0.05645368532842787,-0.001325217101278903,0.01636879262745767,343,7.363518978996675e-05
253,0.05746784923858359,-0.00018935489511320356,0.015820511802790326,314,7.41994601476481e-05
254,0.05648157490715655,-0.0032877112329641567,0.01642771285891565,243,0.0002198005165592007
255,0.054946491388117545,-0.004937435419821644,0.015493811722782247,336,0.0001994377274920283
256,0.05727143166284571,-0.0012948584218031862,0.016446828384901805,360,7.31822545671923e-05
257,0.05751129812874274,-0.0009640631907978782,0.016319610085448046,345,7.278024988638165e-05
258,0.05560371779451693,-0.0047157877791506285,0.01598676705744179,360,0.00011672002778970089
259,0.05487833252350486,0.0019046176088108522,0.017615818176984006,349,0.00014128288157485222
260,0.04958513075910293,-0.0012360484793146258,0.048214129633339625,389,7.238447474056331e-05
261,0.05687578564053972,0.0007353609861670017,0.01729967659544601,305,0.00011336492101645082
262,0.05246560141177161,-0.005146426533050491,0.01942665537378498,432,0.00011116055864864025
263,0.05520212781859584,0.002860048567940925,0.017794840821471498,399,0.00010701014241938478
264,0.055438710764445995,0.005384091779963621,0.015477115108961579,359,0.00018400896768989262
265,0.056107541515426296,0.00023401865541301155,0.018316939154306242,433,7.613910350393442e-05
266,0.05672662341647924,0.0034264462619955868,0.017201996753714633,319,0.00013347193375009336
267,0.057094477607481736,0.00358228232814169,0.015945485892582035,358,0.00013013469123064478
268,0.05385879262864205,0.0008249294551704537,0.018320181757538963,425,0.00016213122327656302
269,0.05631660296599878,0.00314211885629471,0.01779700013634627,385,7.524704908651195e-05
270,0.05677126487944126,-0.0016143721195478243,0.01780164104423952,302,0.0002117155953630153
271,0.05856327361483118,-0.0032393229176265804,0.015225012138065352,290,0.00018287940491186532
272,0.0577108242953558,0.001025195195672625,0.017627103815178232,361,0.00011037322989469453
273,0.05405654230338899,0.004799742148414213,0.01785960940359873,434,0.00011336839146333343
274,0.056238034322522425,0.00022143023175283058,0.018333769993103027,452,7.425741191607821e-05
275,0.05490131858593938,-0.0017925683335873498,0.01841635480762764,383,0.00025260143185020396
276,0.058062410459887075,-0.00529987226548355,0.014878474866612559,285,0.00027871885791130397
277,0.05558220420730043,-0.0025034408804495444,0.017892796557243726,397,0.00018402255928406106
278,0.050017863243941765,-0.0020310357168600197,0.020382412906587873,525,0.00019629403113977033
279,0.058330584298227094,0.002449174425182888,0.017465292184734957,337,0.00013188570795016305
280,0.058490139377776335,0.00239284962712471,0.016095171478581558,384,0.000129871202641881
281,0.06003858959651567,0.00013171777667925953,0.016677845505363276,373,7.106176017228961e-05
282,0.06098024556438146,-0.0006217373640390972,0.016187866240409608,317,7.123585077858042e-05
283,0.06027705285557028,-0.0007340646914816351,0.016635744426197675,363,7.138097321087389e-05
284,0.057498990531137745,-0.002434528181930912,0.01840934204441763,464,9.520316141238109e-05
285,0.05874717455186148,-0.003167040469241962,0.017353497969951042,456,7.246469332111816e-05
286,0.050694926802014595,-0.006844341806678393,0.020714708133997593,444,0.00013644432292580683
287,0.059551958209343094,-0.0022824531481888694,0.018314976103654988,338,6.984878828691698e-05
288,0.06241089238479306,0.0015391319770744023,0.015416559973613206,318,7.086299756301151e-05
289,0.06166995997861299,-0.00029918974285559144,0.01618174709721256,319,7.156191678720059e-05
290,0.0617339254274748,-0.0005913814767360481,0.016194144548974162,316,7.128072130574537e-05
291,0.060346529505060115,-0.0021538472804532084,0.017247918564399747,255,0.00021000139337062017
292,0.05159614715636445,-0.004096563833730414,0.021157912744723714,471,0.00014781460160013187
293,0.06009632220649107,-0.00417450573824603,0.01614119908207042,312,0.0002277849101344386
294,0.058857494161223066,-0.003845225348876451,0.01698377623006279,371,0.00016197556301748275
295,0.061344267323917075,-0.0022575040749317475,0.017169001344540746,360,7.049782242708025e-05
296,0.05790899263491015,0.002060723027426942,0.018847196271508063,438,9.190811755307104e-05
297,0.0557157791765835,0.00019535379534621036,0.019678955155955878,563,9.178731739393171e-05
298,0.062232470870766096,-0.0005222556151211345,0.016660252311962446,377,7.024569972537976e-05
299,0.05670449559064477,0.002914868644239036,0.019451934398575496,444,9.22777698094013e-05
300,0.05704311987164705,0.0004483233425949457,0.019175514919113536,531,8.532518215017781e-05
301,0.05904494320786424,-0.0019094420672430374,0.01870101435019378,523,7.09752047109946e-05
302,0.05644613948906136,0.0017720067818354209,0.020039229499162713,516,9.16723093098541e-05
303,0.05656373102723415,0.0016841525404111418,0.020001873481334417,472,0.00012047888335761963
304,0.06175264904874288,0.00021887103133973534,0.017250223048278522,338,0.00011207737018094379
305,0.05985150108603354,-0.0023643611517070277,0.018761477132198088,476,7.436937815218608e-05
306,0.06329656050822746,0.0022970552367021575,0.01585750248014977,324,8.730177422938181e-05
307,0.06344632717794846,-0.00040838062320297785,0.01663474936198832,351,7.06913396677722e-05
308,0.06283915351038813,0.0011633283988328653,0.017408525768069612,311,9.78172907867312e-05
309,0.02696079039710421,-0.008919619117537048,0.03191580000395609,529,0.00021971751851057646
310,0.06289821998167042,0.0015522542110260945,0.01642991698657893,307,0.00013562745904113245
311,0.05953831161548912,-0.0037420021057413314,0.017308803341426836,431,0.00015113741386941134
312,0.06367113590941358,-0.0026172998452024887,0.016689194111910836,350,7.006181986717985e-05
313,0.06284961091330013,-0.0024161096632262942,0.01713759732930139,378,6.982101730294233e-05
314,0.062104876558031645,0.002708149324501618,0.017247870988225143,344,0.00014218060453056132
315,0.06494750777061042,-0.000709930759375256,0.015709109326080904,302,7.084856335710322e-05
316,0.06466824981122467,-0.0008314991835749135,0.016449350881319078,330,7.040470055852177e-05
317,0.06303010578271293,0.0018566286022307034,0.016671501019308695,351,0.00011560105618913835
318,0.06372124677694412,0.0006216735180150974,0.016851855085857226,401,7.097763794051027e-05
319,0.06298759388765703,-0.0036303442568230222,0.017459144543908314,312,0.00018322567367921378
320,0.06391723480721336,-0.0030000670141515713,0.016108518345319737,314,0.00014663527071783437
321,0.06489526024277464,-0.0008074832781040442,0.016769339191597597,283,0.00013121333088691079
322,0.06312651447464296,-0.003154848448309531,0.01650889339042098,394,0.00012028512411246308
323,0.06388161500541621,-0.0028772676951526253,0.017855910521391148,309,0.0001324256409492416
324,0.06421471294187955,0.0041891131941196175,0.015356393206929012,346,0.00015978813332972084
325,0.06291753421357253,0.0006610198610174332,0.018501875694776484,420,8.980771701586914e-05
326,0.06419959297266702,0.0005436908738808589,0.01722768353967507,292,0.00019181999291334277
327,0.06547976227817917,-0.004274328359508051,0.015481442126820087,323,6.93845525250547e-05
328,0.06610854241290742,-0.002212479629881269,0.01633721575540702,289,6.885137480272974e-05
329,0.06285013659443887,-0.00035445836074345,0.01707226968226293,357,0.00022602483544293964
