comparison,field,left_area_weighted_mean,right_area_weighted_mean,right_minus_left_area_weighted_mean,left_area_weighted_integral,right_area_weighted_integral,right_minus_left_area_weighted_integral,left_support_area_abs_1e15,right_support_area_abs_1e15,right_minus_left_support_area_abs_1e15,left_support_area_rel_1pct,right_support_area_rel_1pct,right_minus_left_support_area_rel_1pct,left_weighted_centroid_x,right_weighted_centroid_x,right_minus_left_weighted_centroid_x,left_weighted_centroid_y,right_weighted_centroid_y,right_minus_left_weighted_centroid_y,left_weighted_rms_width_x,right_weighted_rms_width_x,right_minus_left_weighted_rms_width_x,left_weighted_rms_width_y,right_weighted_rms_width_y,right_minus_left_weighted_rms_width_y,p0_cycle,t3_cycle
same_cycle_c31,damage,0.010237898425538535,0.009398724705222256,-0.0008391737203162792,0.010237898425538534,0.009398724705222255,-0.0008391737203162792,0.03195789360618924,0.029348057433457933,-0.0026098361727313057,0.025553531732051885,0.0230453930436227,-0.0025081386884291852,-0.17365350944735858,-0.20767556970986795,-0.03402206026250937,-0.0002940712484911986,-0.000255640403672367,3.843084481883164e-05,0.18617452831924225,0.1691802639004643,-0.016994264418777938,0.008446896287432679,0.007939210038573449,-0.0005076862488592303,31,31
same_cycle_c31,history,0.13438848861092942,0.11614649887243345,-0.018241989738495973,0.1343884886109294,0.11614649887243343,-0.01824198973849596,0.9999999999999999,0.9999999999999999,0.0,0.5458332256014141,0.5708106600486259,0.024977434447211788,0.2374936833921598,0.22465653739014874,-0.012837146002011052,-0.00018470501428968588,-0.00020109622766059128,-1.6391213370905403e-05,0.16100908248421933,0.16797006061477746,0.006960978130558126,0.27239682067885757,0.2731025738527804,0.0007057531739228518,31,31
same_cycle_c31,fatigue_degradation_deficit,0.002875320686229396,0.0023731968567254056,-0.0005021238295039904,0.0028753206862293956,0.002373196856725405,-0.0005021238295039904,0.01503377324835219,0.010455878472603632,-0.004577894775748558,0.014066492522200047,0.009992205655861574,-0.004074286866338473,0.14662088676181093,0.0932117188038849,-0.053409167957926024,0.011381922367047444,0.014857773320620946,0.0034758509535735022,0.17730176792826668,0.17011303484301413,-0.007188733085252558,0.21485593134198194,0.18132494077186612,-0.033530990570115826,31,31
same_cycle_c31,ordinary_degradation_deficit,0.013797459275278378,0.012611967145948207,-0.0011854921293301714,0.013797459275278376,0.012611967145948205,-0.0011854921293301714,0.03195789360618924,0.029348057433457933,-0.0026098361727313057,0.026757348149991998,0.02442318654160211,-0.0023341616083898883,-0.17287344461190643,-0.20647401586122519,-0.033600571249318756,-0.0003098021249339165,-0.00026760115059909864,4.220097433481785e-05,0.1867031188521331,0.16976008316713453,-0.016943035684998553,0.009667585691619403,0.009050269161326204,-0.0006173165302931997,31,31
same_cycle_c31,raw_driver,2.57718845159653,2.540962290738836,-0.03622616085769392,2.5771884515965295,2.5409622907388356,-0.03622616085769392,0.9999999999999999,0.9999999999999999,0.0,0.00128134045419325,0.0011831641315255762,-9.817632266767378e-05,-0.24206940734822577,-0.26686231029432544,-0.024792902946099676,-0.00035221899315229793,-0.0004092038139852758,-5.6984820832977864e-05,0.16225335194077703,0.14824345049192786,-0.014009901448849171,0.010114123911901815,0.011494314124687077,0.0013801902127852615,31,31
same_cycle_c31,raw_cyclemax_driver,2.577225210898089,2.541028029705039,-0.03619718119304993,2.5772252108980886,2.5410280297050387,-0.03619718119304993,0.9999999999999999,0.9999999999999999,0.0,0.00128134045419325,0.0011831641315255762,-9.817632266767378e-05,-0.2420641512961365,-0.26685372511477334,-0.024789573818636834,-0.00035220510665812614,-0.00040920558030249003,-5.7000473644363886e-05,0.16225816357324846,0.14825121016597478,-0.014006953407273676,0.010114062860833252,0.011494208181147448,0.0013801453203141963,31,31
same_cycle_c31,active_driver,0.0036698518608887397,0.00458845109587044,0.0009185992349817007,0.0036698518608887392,0.0045884510958704395,0.0009185992349817003,0.9999999999999999,0.9999999999999999,0.0,0.01043507670303108,0.017687398281026813,0.007252321577995734,0.2721202583868897,0.24583715312889418,-0.026283105257995515,-8.957550295172188e-05,-0.0003646601832701408,-0.00027508468031841893,0.14978883558127487,0.1602638131884616,0.010474977607186742,0.26697301870758955,0.2697125842172757,0.002739565509686126,31,31
same_cycle_c40,damage,0.01148838990832269,0.010933771867012458,-0.0005546180413102311,0.011488389908322688,0.010933771867012457,-0.0005546180413102311,0.037536658342225825,0.03582733158713122,-0.001709326755094602,0.028686669409789173,0.02687430920782892,-0.001812360201960253,-0.13626259212718217,-0.16148646116237295,-0.025223869035190777,-0.0003487591774467212,-0.0003001228673075657,4.863631013915547e-05,0.205952494785448,0.1944794431069179,-0.011473051678530105,0.0098460887942073,0.009547115238294606,-0.0002989735559126936,40,40
same_cycle_c40,history,0.1640911116567331,0.15312370052452384,-0.010967411132209254,0.16409111165673307,0.15312370052452381,-0.010967411132209254,0.9999999999999999,0.9999999999999999,0.0,0.5264783433995313,0.5513047298112586,0.024826386411727297,0.2481819131935247,0.23629704166457569,-0.011884871528949015,-0.0002007420223729653,-0.00021271466252848042,-1.1972640155515118e-05,0.1575914803177278,0.1632664778875424,0.005674997569814599,0.27134392005229807,0.27212942566322795,0.0007855056109298819,40,40
same_cycle_c40,fatigue_degradation_deficit,0.0052506939033196125,0.004206732055170015,-0.0010439618481495978,0.005250693903319612,0.004206732055170014,-0.0010439618481495978,0.03557160232101883,0.021897203460112313,-0.013674398860906517,0.03096375208606378,0.02009121559160282,-0.010872536494460957,0.1943589435388008,0.1435176196179714,-0.05084132392082938,0.0010771111681363989,0.002211955586489275,0.001134844418352876,0.17339207202616952,0.18255027463575113,0.009158202609581612,0.2340598970705476,0.2163593654089512,-0.017700531661596408,40,40
same_cycle_c40,ordinary_degradation_deficit,0.01548266175342462,0.01468212929215789,-0.0008005324612667293,0.015482661753424618,0.014682129292157889,-0.0008005324612667293,0.037536658342225825,0.03582733158713122,-0.001709326755094602,0.029969134854280245,0.028408185797133507,-0.0015609490571467377,-0.1354005597058098,-0.16002165731140197,-0.024621097605592168,-0.0003871957418700708,-0.0003347241866041536,5.247155526591718e-05,0.20650638412516734,0.19509169274908345,-0.01141469137608389,0.011381395275009133,0.011030555829304354,-0.000350839445704779,40,40
same_cycle_c40,raw_driver,2.905317349832574,2.9906301213717863,0.08531277153921213,2.9053173498325737,2.990630121371786,0.08531277153921213,0.9999999999999999,0.9999999999999999,0.0,0.0014230656594678228,0.001352909553590671,-7.015610587715192e-05,-0.2110033054439731,-0.22933345988794568,-0.01833015444397257,-0.0003195717073339046,-0.0003631906528658842,-4.361894553197958e-05,0.17975574657707505,0.16924337494511718,-0.010512371631957868,0.008583433071879271,0.009464948703305762,0.0008815156314264903,40,40
same_cycle_c40,raw_cyclemax_driver,2.905380114785931,2.9906975822872317,0.08531746750130065,2.9053801147859306,2.9906975822872313,0.08531746750130065,0.9999999999999999,0.9999999999999999,0.0,0.0014230656594678228,0.001352909553590671,-7.015610587715192e-05,-0.21099458653146022,-0.22932485318132861,-0.018330266649868393,-0.0003195674925165865,-0.0003631808559109411,-4.3613363394354556e-05,0.17976359318751323,0.16925116816742553,-0.010512425020087701,0.008583377791853334,0.009464877490281572,0.000881499698428238,40,40
same_cycle_c40,active_driver,0.0030757314177319696,0.003776439795131131,0.0007007083773991614,0.003075731417731969,0.0037764397951311306,0.0007007083773991614,0.9999999999999999,0.9999999999999999,0.0,0.008066824832050805,0.01625227310457387,0.008185448272523066,0.3023306624848359,0.2844459444312126,-0.017884718053623294,-0.0003633238389031139,-0.00032832283185205114,3.500100705106275e-05,0.14271897997151248,0.14707334016988452,0.004354360198372043,0.26236308955251963,0.2651947216231711,0.0028316320706514575,40,40
same_cycle_c60,damage,0.014632605232816306,0.015334041866623325,0.0007014366338070187,0.014632605232816304,0.015334041866623323,0.0007014366338070187,0.04768440924996798,0.050080956402903797,0.0023965471529358157,0.03649038407451154,0.038008592736939927,0.00151820866242839,-0.04593327381650743,-0.03368820780110226,0.012245066015405169,-0.0005018654031649484,-0.00042968450265840513,7.218090050654322e-05,0.25278797025587685,0.2628044549087822,0.010016484652905333,0.012250984159100156,0.0119623443470882,-0.0002886398120119562,60,60
same_cycle_c60,history,0.20942647461201333,0.20444991341482607,-0.004976561197187257,0.2094264746120133,0.20444991341482605,-0.004976561197187257,0.9999999999999999,0.9999999999999999,0.0,0.49485248320511016,0.520018873388626,0.025166390183515797,0.2696204379214715,0.26234841168043366,-0.007272026241037843,-0.00024141840885427663,-0.00024401062656048092,-2.5922177062042925e-06,0.15562884666637866,0.1607165447361933,0.005087698069814628,0.2681912727627447,0.26833960231188797,0.000148329549143289,60,60
same_cycle_c60,fatigue_degradation_deficit,0.019947430461899243,0.012370747000704379,-0.007576683461194864,0.01994743046189924,0.012370747000704377,-0.0075766834611948625,0.1692529893130037,0.10946071208171226,-0.059792277231291435,0.1508671654690627,0.09574139987057756,-0.055125765598485144,0.3073067743094706,0.28059677743537004,-0.026709996874100583,-0.00026685336553159,0.0005587149075362854,0.0008255682730678754,0.14084274669436153,0.17910722302906323,0.0382644763347017,0.24916242389610635,0.2688854735019014,0.019723049605795046,60,60
same_cycle_c60,ordinary_degradation_deficit,0.019727314369362616,0.02062908201509823,0.0009017676457356155,0.019727314369362613,0.020629082015098228,0.0009017676457356155,0.04768440924996798,0.050080956402903797,0.0023965471529358157,0.03801745426149628,0.03968560115390076,0.001668146892404479,-0.04483238400192992,-0.03159324409096209,0.013239139910967826,-0.0005793434392842472,-0.0004996175867575305,7.972585252671665e-05,0.253351991965977,0.26329291484553236,0.009940922879555336,0.0142234069246851,0.013878717048845744,-0.00034468987583935635,60,60
same_cycle_c60,raw_driver,3.685322126887113,4.253168512562936,0.5678463856758227,3.6853221268871126,4.253168512562935,0.5678463856758222,0.9999999999999999,0.9999999999999999,0.0,0.001757683734161763,0.001842665124679366,8.49813905176031e-05,-0.13291493305989466,-0.1147603342132421,0.01815459884665256,-0.00031209792931252505,-0.00033575177016372047,-2.365384085119542e-05,0.22379575932716464,0.23366983853688683,0.009874079209722192,0.0051861505857723235,0.00442041520178581,-0.0007657353839865136,60,60
same_cycle_c60,raw_cyclemax_driver,3.685352923016803,4.253245638582195,0.5678927155653919,3.6853529230168025,4.253245638582194,0.5678927155653914,0.9999999999999999,0.9999999999999999,0.0,0.001757683734161763,0.001842665124679366,8.49813905176031e-05,-0.132910809254081,-0.11475113122441429,0.018159678029666712,-0.00031209755594615793,-0.00033573484487161106,-2.3637288925453133e-05,0.2237993709694144,0.2336777141654063,0.009878343195991901,0.005186137594226182,0.004420473013355272,-0.0007656645808709096,60,60
same_cycle_c60,active_driver,0.0016620336518824166,0.001507031743216646,-0.00015500190866577055,0.0016620336518824164,0.0015070317432166458,-0.00015500190866577055,0.9999999999999999,0.9999999999999999,0.0,0.006952962000416693,0.010054303368127758,0.0031013413677110652,0.362279605949835,0.3700443443604944,0.007764738410659389,-0.0003198951486946546,0.0004211146794451975,0.0007410098281398522,0.161327554821324,0.17517476793723,0.013847213115906004,0.2407942713661298,0.23059236705662964,-0.01020190430950016,60,60
same_cycle_c61,damage,0.01481635945255548,0.015437438328897397,0.0006210788763419163,0.014816359452555479,0.015437438328897395,0.0006210788763419163,0.04819968532634502,0.05038155775127036,0.0021818724249253393,0.036917744813713974,0.03825203641754784,0.0013342916038338662,-0.0407529656883247,-0.030770682239224113,0.009982283449100585,-0.000503069488879347,-0.0004234048183976432,7.966467048170381e-05,0.25545926196598473,0.2643390355043872,0.008879773538402469,0.012302999917456169,0.012007584742054366,-0.0002954151754018027,61,61
same_cycle_c61,history,0.21096265300940695,0.20571546789047854,-0.00524718511892841,0.21096265300940692,0.2057154678904785,-0.00524718511892841,0.9999999999999999,0.9999999999999999,0.0,0.49329884322983225,0.5162918573707963,0.022993014140964052,0.27047495288610107,0.2631866676193451,-0.007288285266755956,-0.00024198515273114355,-0.0002394285756173445,2.556577113799045e-06,0.1557181159398369,0.16087378242706415,0.005155666487227262,0.2680077061497682,0.2681400418939013,0.00013233574413307192,61,61
same_cycle_c61,fatigue_degradation_deficit,0.021240879900994408,0.01290109496882681,-0.008339784932167598,0.021240879900994405,0.012901094968826809,-0.008339784932167596,0.18177852315002624,0.11703370671099106,-0.06474481643903518,0.16260653905609837,0.10115095636687985,-0.061455582689218524,0.3126472094980701,0.28552525374666915,-0.027121955751400972,-0.00017537238664390084,0.0006468640669228475,0.0008222364535667483,0.13917432746345273,0.177949760439054,0.038775432975601265,0.24906305571047607,0.2687427537705562,0.019679698060080103,61,61
same_cycle_c61,ordinary_degradation_deficit,0.019974315586635618,0.02076810044167187,0.0007937848550362524,0.019974315586635615,0.020768100441671867,0.0007937848550362524,0.04819968532634502,0.05038155775127036,0.0021818724249253393,0.03846104369323685,0.039943830856043826,0.0014827871628069755,-0.03966258272442817,-0.028682850959336145,0.010979731765092027,-0.0005810065236426282,-0.0004942629860398696,8.674353760275855e-05,0.2560103711287964,0.2648115605543866,0.008801189425590217,0.014282667397436796,0.013930771377276253,-0.0003518960201605425,61,61
same_cycle_c61,raw_driver,3.7329428488163434,3.8846908881351943,0.15174803931885084,3.732942848816343,3.884690888135194,0.15174803931885084,0.9999999999999999,0.9999999999999999,0.0,0.001777365553519921,0.0018546622369732472,7.729668345332619e-05,-0.12794355405110738,-0.11188882601113065,0.016054728039976734,-0.00031236338944002284,-0.0003341028474283696,-2.173945798834674e-05,0.22654113533143194,0.23522384334052263,0.008682708009090684,0.004977706483760326,0.00429966784294169,-0.0006780386408186366,61,61
same_cycle_c61,raw_cyclemax_driver,3.7330167225518305,3.884731096696393,0.15171437414456257,3.73301672255183,3.8847310966963926,0.15171437414456257,0.9999999999999999,0.9999999999999999,0.0,0.001777365553519921,0.0018546622369732472,7.729668345332619e-05,-0.12793375833752108,-0.11188350944022032,0.01605024889730075,-0.00031236200336368173,-0.0003340916995167955,-2.1729696153113787e-05,0.22654959581569378,0.23522843087802592,0.008678835062332135,0.004977731427079734,0.004299663348806703,-0.0006780680782730317,61,61
same_cycle_c61,active_driver,0.0015811892712700732,0.0013208568633881418,-0.0002603324078819314,0.001581189271270073,0.0013208568633881416,-0.0002603324078819314,0.9999999999999999,0.9999999999999999,0.0,0.0069117727507284525,0.010099416843153696,0.0031876440924252436,0.36477318018874216,0.370940762013516,0.006167581824773838,-0.00030198081639557753,0.00048115017259906163,0.0007831309889946392,0.16443825763320605,0.1775624347029727,0.013124177069766652,0.23821539805683103,0.22873070873097415,-0.009484689325856888,61,61
same_cycle_c68,damage,0.01610206849574925,0.017056564904833964,0.0009544964090847131,0.016102068495749248,0.01705656490483396,0.0009544964090847131,0.052229867093703475,0.054743489896920086,0.0025136228032166114,0.04003061486125237,0.04194469783791509,0.0019140829766627204,-0.004790686174283109,0.014815320398209318,0.019606006572492427,-0.00054278240642019,-0.0002481926598781459,0.00029458974654204416,0.2739760224089483,0.28846481258332984,0.014488790174381538,0.012490245540341607,0.012005393647705672,-0.00048485189263593534,68,68
same_cycle_c68,history,0.2197490142992922,0.21251293181804357,-0.007236082481248629,0.21974901429929217,0.21251293181804354,-0.007236082481248629,0.9999999999999999,0.9999999999999999,0.0,0.48055284479009713,0.5065642939530652,0.026011449162968103,0.27558043710622965,0.26778797456217246,-0.007792462544057188,-0.00025373590652809586,-0.00021249651082293143,4.1239395705164425e-05,0.1566221139486679,0.1620018461058425,0.005379732157174605,0.26665869285740434,0.26679597803018557,0.00013728517278122077,68,68
same_cycle_c68,fatigue_degradation_deficit,0.02972345887296202,0.016646642416372846,-0.013076816456589174,0.029723458872962016,0.016646642416372842,-0.013076816456589174,0.22041219467238993,0.15914246195057377,-0.061269732721816156,0.21196409281352252,0.13501150239844323,-0.07695259041507929,0.34068276359089844,0.31505897503765645,-0.02562378855324199,-0.0003714064163143986,0.0006841451955585956,0.0010555516118729942,0.13149236858803778,0.17093860268785643,0.03944623409981865,0.24576752983708264,0.2638743820292758,0.018106852192193185,68,68
same_cycle_c68,ordinary_degradation_deficit,0.02170643171309648,0.022921550051672103,0.0012151183385756235,0.021706431713096476,0.0229215500516721,0.0012151183385756235,0.052229867093703475,0.054743489896920086,0.0025136228032166114,0.04180270175313289,0.04377541492573121,0.0019727131725983255,-0.003688236902369495,0.01631086478768943,0.019999101690058925,-0.0006244323247814719,-0.00031835734132230415,0.0003060749834591677,0.27448915010372454,0.28846636129298897,0.013977211189264427,0.014487545576273252,0.013914535648052773,-0.000573009928220479,68,68
same_cycle_c68,raw_driver,4.075838077719298,4.9013371069692635,0.8254990292499658,4.075838077719297,4.901337106969263,0.8254990292499658,0.9999999999999999,0.9999999999999999,0.0,0.001919671081501248,0.002044782909997059,0.00012511182849581082,-0.09119688406227046,-0.002286615724117021,0.08891026833815344,-0.0003187649850912994,-0.00011699929388144519,0.00020176569120985424,0.2462333908426139,0.2878307539546513,0.041597363112037405,0.0034195851846009154,0.0009731017311322848,-0.002446483453468631,68,68
same_cycle_c68,raw_cyclemax_driver,4.0759180800135715,4.901899184986835,0.8259811049732635,4.075918080013571,4.901899184986834,0.8259811049732635,0.9999999999999999,0.9999999999999999,0.0,0.001919671081501248,0.002044782909997059,0.00012511182849581082,-0.0911866153801962,-0.0022371964538040316,0.08894941892639217,-0.0003187749614749243,-0.00011691069692839148,0.0002018642645465328,0.24624188452577273,0.2878532024103585,0.041611317884585775,0.0034199595278415593,0.0022821142386621972,-0.001137845289179362,68,68
same_cycle_c68,active_driver,0.0010044284208823276,7.725108493385274e-05,-0.0009271773359484748,0.0010044284208823274,7.725108493385273e-05,-0.0009271773359484747,0.9999999999999999,0.9999999999999999,0.0,0.007844116925860931,0.00017244207453925457,-0.007671674851321677,0.3747531184444104,-0.17821229005716646,-0.5529654085015768,-0.0005896986269477595,0.00014921730820729757,0.000738915935155057,0.19583047530794329,0.16943960876852762,-0.026390866539415664,0.21121737984047853,0.006990201067526094,-0.20422717877295243,68,68
same_cycle_c70,damage,0.01701498931886058,0.01705656723199086,4.157791313027723e-05,0.017014989318860578,0.017056567231990855,4.157791313027723e-05,0.05438034139327902,0.054743489896920086,0.000363148503641067,0.04201589885139921,0.04194469783791509,-7.120101348412344e-05,0.020718926744232057,0.01481529004090036,-0.005903636703331697,-0.0005196325243109238,-0.0002481931445674191,0.0002714393797435047,0.2873094261529132,0.28846482459114975,0.0011553984382365323,0.01233801165821596,0.01200539348132535,-0.0003326181768906096,70,70
same_cycle_c70,history,0.22099977354663827,0.21254605833625023,-0.00845371521038804,0.22099977354663825,0.2125460583362502,-0.00845371521038804,0.9999999999999999,0.9999999999999999,0.0,0.47714372711565256,0.5042394177264493,0.027095690610796752,0.27637528341213435,0.2677238062693771,-0.008651477142757269,-0.0002525412186536621,-0.00021245817278523128,4.00830458684308e-05,0.15690078278791444,0.16209324941072725,0.005192466622812808,0.2663271894413916,0.2667752518690623,0.0004480624276707035,70,70
same_cycle_c70,fatigue_degradation_deficit,0.030860020435354414,0.01665376083259406,-0.014206259602760354,0.03086002043535441,0.016653760832594056,-0.014206259602760354,0.2255049418812833,0.15914246195057377,-0.06636247993070954,0.2162613327589613,0.13501150239844323,-0.08124983036051808,0.3439093351471173,0.314870564467316,-0.029038770679801318,-0.00037980152129680887,0.000683732342937945,0.0010635338642347538,0.13114574295123788,0.1712524612181866,0.04010671826694873,0.24485898913950307,0.26381799546195245,0.018959006322449373,70,70
same_cycle_c70,ordinary_degradation_deficit,0.02290953206004871,0.022921551298227677,1.2019238178968134e-05,0.022909532060048705,0.022921551298227674,1.2019238178968134e-05,0.05438034139327902,0.054743489896920086,0.000363148503641067,0.043867147889384055,0.04377541492573121,-9.173296365284217e-05,0.02126711786887708,0.016310848064533742,-0.004956269804343338,-0.0005968426014655975,-0.0003183577874210486,0.00027848481404454885,0.28749611642027373,0.2884663697259606,0.0009702533056868967,0.014307841598763875,0.013914535962643998,-0.0003933056361198773,70,70
