case_id,cycle,peak_substep_ordinal,load_factor,field,min,max,area_weighted_mean,area_weighted_integral,p50,p95,p99,support_area_abs_1e15,support_area_rel_1pct,weighted_centroid_x,weighted_centroid_y,weighted_rms_width_x,weighted_rms_width_y
P0_parent,8,4,1.0,history,0.00023626318947735076,1.4169517548760027,0.03822327788533401,0.038223277885334,0.03279641571419779,0.0899481704936916,0.15137343181884724,0.9999999999999999,0.5797319673811073,0.21385852911123623,-9.780513148683205e-05,0.17282748860446798,0.2740054628146916
P0_parent,8,4,1.0,fatigue_degradation_deficit,0.0,0.7207505047382639,0.00021101720655300314,0.0002110172065530031,0.0,0.0,0.0,0.000730004822389812,0.0007141635540711087,-0.01621582578048535,-0.00539416880673865,0.10279766900891175,0.05353844664265854
P0_parent,8,4,1.0,ordinary_degradation_deficit,0.0,0.9999998799911236,0.010895899747633926,0.010895899747633924,0.0,0.0,0.5346723995098275,0.0249597621062537,0.02119728466585745,-0.2397269778563643,-0.00025907795708415956,0.14999571418561036,0.00758946828462402
P0_parent,8,4,1.0,raw_driver,4.348060730291015e-09,4345.982038315378,1.9778333043252003,1.9778333043252,0.003831262129254241,0.011322802542634073,0.02005897180203013,0.9999999999999999,0.0010464856870556552,-0.295858246217525,-0.00045675492915127656,0.1323822040363524,0.013351794730041295
P0_parent,8,4,1.0,raw_cyclemax_driver,4.348060730291015e-09,4345.982038315378,1.977850735139618,1.9778507351396177,0.003833408260688115,0.011322802542634073,0.020080710046204348,0.9999999999999999,0.0010464856870556552,-0.2958555591716309,-0.00045674592716659057,0.13238471507074132,0.013351738716749561
P0_parent,8,4,1.0,active_driver,4.348060730291015e-09,1.648076407450164,0.004725804676522303,0.004725804676522302,0.00379111422986523,0.01123908682108185,0.01890624654118879,0.9999999999999999,0.013905474873796987,0.2159009096064544,-1.0748692897726335e-05,0.17282697030377717,0.2725825776025307
P0_parent,9,4,1.0,damage,0.0,0.9997590237700262,0.008162105876687512,0.00816210587668751,0.0,0.0,0.3224146637062254,0.025270257158894673,0.02027294869691555,-0.23787922431793115,-0.0002550859548222996,0.15094662587386665,0.00680481440576321
P0_parent,9,4,1.0,history,0.00023626826785050448,1.4267126986506924,0.0428632039902811,0.042863203990281096,0.036681533560787856,0.10144962675425861,0.17034316496321628,0.9999999999999999,0.5856554479237281,0.21480096465125983,-9.195015800073904e-05,0.1721711058083136,0.2739610198152102
P0_parent,9,4,1.0,fatigue_degradation_deficit,0.0,0.7229762579051666,0.0002601544997283786,0.00026015449972837854,0.0,0.0,0.0,0.000893193758984685,0.0008615698709256775,-0.010074473726928495,-0.006459449709115844,0.10248837603022627,0.058378862010641054
P0_parent,9,4,1.0,ordinary_degradation_deficit,0.0,0.9999998967652561,0.010997650981733676,0.010997650981733675,0.0,0.0,0.5396760197668959,0.025270257158894673,0.021394156747779565,-0.2373096460203025,-0.00024869000505447293,0.15138351790386043,0.007595191523603841
P0_parent,9,4,1.0,raw_driver,4.973345266764697e-09,4373.081574097511,2.0039520492047576,2.003952049204757,0.003632210886153381,0.011334076682859157,0.020047739687282073,0.9999999999999999,0.0010548943283457564,-0.2935800423533873,-0.0004490969401644851,0.13364742114779107,0.013193146918358859
P0_parent,9,4,1.0,raw_cyclemax_driver,4.973345266764697e-09,4373.081574097511,2.0039828261394375,2.003982826139437,0.0036337500185936898,0.011340411492615832,0.020140854236824907,0.9999999999999999,0.0010548943283457564,-0.2935753349892161,-0.00044907644767467605,0.13365179307579078,0.013193055161668394
P0_parent,9,4,1.0,active_driver,4.973345266764697e-09,1.659453039831714,0.004682922838504752,0.004682922838504751,0.0035805951753590387,0.011260785656592165,0.018830086834416032,0.9999999999999999,0.013725631286989948,0.21825432955196283,-4.166379714035046e-05,0.1716835412826181,0.2723357139586276
P0_parent,10,4,1.0,damage,0.0,0.999773438929858,0.00822706298332814,0.008227062983328138,0.0,0.0,0.3266319381970594,0.02543985073125046,0.020434371788848223,-0.23581898808862145,-0.00025323126131509524,0.15211567762840428,0.006816676448941355
P0_parent,10,4,1.0,history,0.00023627337931581151,1.5861043535688486,0.04746660395039308,0.04746660395039307,0.040235077034194364,0.11271930606223152,0.19009176902342398,0.9999999999999999,0.5848091839550782,0.21574921042300907,-9.108922675780663e-05,0.17155338556433247,0.27392339340353916
P0_parent,10,4,1.0,fatigue_degradation_deficit,0.0,0.7247599120857329,0.0003112416784370154,0.00031124167843701536,0.0,0.0,0.0,0.0010814260775336144,0.001026755232359469,-0.004586567336794055,-0.0074831514422402795,0.1025015331071607,0.0625473927638422
P0_parent,10,4,1.0,ordinary_degradation_deficit,0.0,0.9999999087468115,0.011086063450910993,0.011086063450910991,0.0,0.0,0.5457686680719642,0.02543985073125046,0.021570940266025927,-0.2352238457070121,-0.00024798648062624487,0.15256531126549341,0.007609847629685758
P0_parent,10,4,1.0,raw_driver,4.972804248525798e-09,4392.068086225862,2.0229998751786975,2.022999875178697,0.0034813813088626702,0.011336076982510296,0.02002178849418392,0.9999999999999999,0.0010628352119273587,-0.2919221688123683,-0.0004437330292664219,0.13456405826720463,0.013078731280948141
P0_parent,10,4,1.0,raw_cyclemax_driver,4.972804248525798e-09,4392.068086225862,2.023021888812113,2.0230218888121128,0.00348593656354657,0.011339177102683586,0.020102008671250587,0.9999999999999999,0.0010628352119273587,-0.29191880328006814,-0.00044371769716137295,0.13456719392228209,0.013078664939490359
P0_parent,10,4,1.0,active_driver,4.972804248525798e-09,1.6676937728549426,0.004649604629578603,0.004649604629578602,0.00345143469567262,0.011269728121616923,0.01886544429762141,0.9999999999999999,0.01317296911266669,0.22005363393552263,-8.011086384243974e-05,0.1708445792501141,0.2722101969917004
P0_parent,11,4,1.0,damage,0.0,0.9997830995054652,0.00827620789671264,0.008276207896712639,0.0,0.0,0.3290278879348151,0.025630032568557604,0.020563719265661314,-0.23426303589316838,-0.00025077020208757615,0.15299615252995372,0.006831849677522766
