stage_index,label,E_el,E_d,E_hist,log10_E_total,grad_logEel,grad_logEd,grad_logEhist,alpha_max,psi_raw_max,psi_active_max
0,initial_joint,0.004915300291031599,0.00546076288446784,2.3400720237987116e-05,-1.9829890727996826,0.0,0.0,0.0,1.0005369186401367,2703.6845703125,0.923909068107605
0,initial_uv,0.022332753986120224,0.005085140001028776,0.0,-1.5619659423828125,0.0,0.0,0.0,0.9366666674613953,2703.6845703125,43.38181686401367
1,r1_uv,0.007462778128683567,0.005085140001028776,0.0,-1.9014283418655396,0.06503920257091522,0.0,0.0,0.9366666674613953,53.94855499267578,0.8650023937225342
2,r1_alpha,0.007032827474176884,0.005254936404526234,1.0707428373279981e-05,-1.9101488590240479,1.584963321685791,3.9316959381103516,898.6513061523438,0.9850802421569824,53.94855499267578,0.26150187849998474
3,r2_uv,0.006313917692750692,0.005254936404526234,1.0707428373279981e-05,-1.9363079071044922,0.010199321433901787,0.0,0.0,0.9850802421569824,571.6273193359375,3.411724090576172
4,r2_alpha,0.005617334507405758,0.005448736250400543,9.025468898471445e-06,-1.9556525945663452,1.778754711151123,3.3694186210632324,938.2127685546875,1.0004098415374756,571.6273193359375,0.2594282925128937
5,r3_uv,0.004951898008584976,0.005448736250400543,9.025468898471445e-06,-1.9825634956359863,0.0041461423970758915,0.0,0.0,1.0004098415374756,2409.91943359375,0.9815862774848938
6,r3_alpha,0.004853959660977125,0.005479699932038784,7.632030246895738e-06,-1.9854252338409424,1.1224058866500854,2.4698591232299805,1071.6605224609375,1.0006077289581299,2409.91943359375,0.3176754117012024
