stage_index,label,E_el,E_d,E_hist,log10_E_total,grad_logEel,grad_logEd,grad_logEhist,alpha_max,psi_raw_max,psi_active_max
0,initial_joint,0.004915300291031599,0.00546076288446784,2.3400720237987116e-05,-1.9829890727996826,0.0,0.0,0.0,1.0005369186401367,2703.6845703125,0.923909068107605
0,initial_uv,0.022332753986120224,0.005085140001028776,0.0,-1.5619659423828125,0.0,0.0,0.0,0.9366666674613953,2703.6845703125,43.38181686401367
1,r1_uv,0.007462778128683567,0.005085140001028776,0.0,-1.9014283418655396,0.06503920257091522,0.0,0.0,0.9366666674613953,53.94855499267578,0.8650023937225342
2,r1_alpha,0.00702843489125371,0.005279654171317816,1.8988372175954282e-05,-1.90913987159729,1.5071908235549927,4.263411521911621,635.2847900390625,0.993125855922699,53.94855499267578,0.26571762561798096
3,r2_uv,0.006147866602987051,0.005279654171317816,1.8988372175954282e-05,-1.9413269758224487,0.002380061661824584,0.0,0.0,0.993125855922699,694.0836181640625,4.36444091796875
4,r2_alpha,0.005448243580758572,0.0054651303216814995,7.565807209175546e-06,-1.9617400169372559,1.2786619663238525,2.61147403717041,997.3220825195312,1.0004329681396484,694.0836181640625,0.22084364295005798
5,r3_uv,0.004887430462986231,0.0054651303216814995,7.565807209175546e-06,-1.9846349954605103,0.004842942580580711,0.0,0.0,1.0004329681396484,2519.082763671875,0.620026707649231
6,r3_alpha,0.00484828557819128,0.005482325330376625,7.708876182732638e-06,-1.9855501651763916,1.1369415521621704,2.5018935203552246,1051.223876953125,1.0006035566329956,2519.082763671875,0.3164796531200409
