cycle,field,metric,FEM_projected_to_PIDL,PIDL_native,PIDL_over_FEM_projected,FEM_projected_over_PIDL
1,damage_alpha,crack_strip_mean,0.21625153528421673,0.1969757378101349,0.9108639971099031,1.097858739804096
1,damage_alpha,domain_mean,0.008654876544287829,0.007841242477297783,0.9059912567410289,1.103763411136144
1,damage_alpha,max,1.000079870223999,1.00009286403656,1.0000129927748251,0.9999870073939848
1,damage_alpha,p99,0.9866672110557566,0.935278594493866,0.9479169714103465,1.054944715793159
1,damage_alpha,p999,0.9998491406440735,0.9992989897727966,0.9994497661207945,1.0005505368032064
1,damage_alpha,right_band_mean,-3.970308575254807e-06,-4.225086740916595e-05,10.641708725739123,0.09396987135922052
1,damage_alpha,tip_2l0_integral,0.0001970158149315067,0.0004048722330480814,2.0550240252988665,0.48661231581201003
1,damage_alpha,tip_2l0_mean,0.31573045411603595,0.3203102946281433,1.0145055393054487,0.9857018628844751
1,damage_alpha,tip_4l0_integral,0.00036637857703005004,0.000729017483536154,1.9897928788460812,0.5025648702592196
1,damage_alpha,tip_4l0_mean,0.14631732458052654,0.14487628638744354,0.9901512811472307,1.0099466809166355
1,damage_alpha,tip_l0_integral,9.41657408184582e-05,0.00018844814621843398,2.0012389280910825,0.4996904597262996
1,damage_alpha,tip_l0_mean,0.5605103179136093,0.5816300511360168,1.037679472700916,0.9636887172848835
1,damage_alpha,top1_mean,0.9974781126446194,0.9709118604660034,0.9733665813396339,1.0273621667015842
1,psi_plus_raw,crack_strip_mean,22.395444501365994,46.35246658325195,2.069727465352372,0.48315539931715096
1,psi_plus_raw,domain_mean,0.9005507647544769,1.8586065769195557,2.063855420106472,0.484530064585828
1,psi_plus_raw,max,684.29248046875,2803.99072265625,4.097649474001931,0.24404234826444524
1,psi_plus_raw,p99,151.601978302013,0.05769103020429611,0.00038054272675365264,2627.8258121783997
1,psi_plus_raw,p999,649.9269409179688,2545.715087890625,3.9169250074400828,0.2553023093627092
1,psi_plus_raw,right_band_mean,0.008561660729980866,0.008582346141338348,1.0024160512790523,0.9975897719554974
