family,cycle,ensemble_size,active_log_ensemble_std,raw_log_ensemble_std,damage_ensemble_std,support_fraction_mean,support_fraction_std,support_area_ratio_to_origin,support_log_distance_from_origin,top1_centroid_spread,top1_centroid_step,active_log_step_change,raw_log_step_change,damage_step_change,audit_only_fem_absolute_p99_iou,audit_only_fem_support_area_ratio,audit_only_fem_active_log_mae,audit_only_support_gate_failed,z_active_log_ensemble_std,z_raw_log_ensemble_std,z_damage_ensemble_std,z_support_fraction_std,z_support_log_distance_from_origin,z_active_log_step_change,z_raw_log_step_change,z_damage_step_change,z_top1_centroid_step,trigger_risk_score,trigger_warn_signal_count,trigger_hard_signal_count,candidate_request_inspection,candidate_stop_recursive,trigger_status
diagonal_ssm,88,3,0.07178834385966136,0.07274342159172284,0.005377721630975954,0.009465160490401593,0.0006069684699377737,0.9675758381712309,0.032961471443500506,0.010032487123100097,0.00774644509511409,0.017417011361454005,0.01642138300254435,0.0018672137636893981,0.010136635313866585,97.17684209098492,3.275089716888367,True,5.732765459534586,5.754973809823678,6.248451926405595,1.0801093562163573,0.0,0.0,0.0,0.0,0.0,6.248451926405595,3,3,True,True,diagnostic_only_single_trajectory
diagonal_ssm,89,3,0.0771180601027721,0.07811589533524047,0.005764745335786693,0.010059370499926725,0.0008782865773134985,1.008121826730861,0.008089022198257943,0.009884556031688264,0.0030077418145015135,0.017142695500881395,0.01614567782032745,0.0018177977825954508,0.010083905618114009,97.11518654912717,3.2640900895389584,True,6.269784331378538,6.290470274169037,6.797017552620598,1.9651628738733875,0.0,0.0,0.0,0.0,0.0,6.797017552620598,3,3,True,True,diagnostic_only_single_trajectory
gru,76,3,4.535141570383511e-18,0.0,0.0,0.010108778292164035,0.0,1.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,1.0,4.535141570383511e-18,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,False,diagnostic_only_single_trajectory
gru,77,3,0.008306330737455264,0.00798419722286518,0.0009552988175320154,0.00889439514489599,0.0003049260823717842,0.8864924615391058,0.12048265712602058,0.001543358560311108,0.01266562479131909,0.023701864642637543,0.022240876723050185,0.002206160225887635,0.8542034670850092,0.9016907259451974,0.022639919271807137,False,0.0,0.0,0.0,0.0,0.0,0.015888160887438295,0.0,0.2650678387733308,3.0787161446348876,3.0787161446348876,1,0,False,False,diagnostic_only_single_trajectory
gru,78,3,0.01656884316816494,0.015915218412638644,0.001907056874049801,0.008149830043743828,0.0005007687899365659,0.8012247067946884,0.22161383842842747,0.004992287637401691,0.010923962737550155,0.02365422143970472,0.022223053269420673,0.002177303568327138,0.8278040683401777,0.8379131070319872,0.032936645468546445,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,False,diagnostic_only_single_trajectory
gru,79,3,0.024785606333259547,0.023801945959004943,0.0028522656429757374,0.007595910920586841,0.0005761077893734403,0.7486711393780476,0.28945545813366524,0.006839755578761701,0.010976021986615984,0.023683050636696484,0.022289709255509882,0.0021451752420914346,0.738062697516058,0.7712959674093801,0.05119495137670644,False,0.6744907594765952,0.6744907594765952,0.6744907594765952,0.6744907594765952,0.6744907594765952,0.0,0.0439124168240068,0.0,0.0,0.6744907594765952,0,0,False,False,diagnostic_only_single_trajectory
gru,80,3,0.032848426918876,0.031544803087358096,0.003787085187819828,0.007508150405509767,0.0006330497128300866,0.741613819606127,0.298926630052275,0.009541409348234949,0.007981725932066676,0.02353018340801987,0.022184240143932214,0.002105647738063751,0.5351412526590765,0.7190479514159502,0.07727896570847312,False,1.336344809672206,1.336677395735873,1.3415678809594387,1.184277211186936,0.7686544596988538,0.0,0.0,0.0,0.0,1.3415678809594387,0,0,False,False,diagnostic_only_single_trajectory
gru,81,3,0.04063659661505842,0.03904129997180149,0.004706104760749783,0.007593230836148234,0.0006149079949512538,0.7461865436494897,0.2927796515264145,0.010776522825133993,0.006891844364034367,0.02322386561835548,0.02193001257584105,0.0020596193217423415,0.41294946867189497,0.6970126142139268,0.09593726922357772,True,1.9756535481333561,1.9777947472959356,1.9973703132874359,1.0218590590775916,0.7075403496229433,0.0,0.0,0.0,0.0,1.9973703132874359,0,0,False,False,diagnostic_only_single_trajectory
gru,82,3,0.048127147092545,0.04627317555090442,0.005605498270880921,0.007727538581926818,0.0005738739930787482,0.7469042945717278,0.29181822177391425,0.013487895682071434,0.006488726804701061,0.02278071688050729,0.021544533445859205,0.00200643795582145,0.37339899812496913,0.7107139759509877,0.11119549455340069,True,2.590531569921821,2.5962810869231707,2.6391677993666263,0.6544921535675094,0.6979816821447077,0.0,0.0,0.0,0.0,2.6391677993666263,0,0,False,False,diagnostic_only_single_trajectory
gru,83,3,0.05528373897710952,0.053217424159063394,0.006482414826062248,0.007787437160912514,0.0005328518786971272,0.7614895950362053,0.2724787705141312,0.014502936404284085,0.007268524642507113,0.022317424125319917,0.021161049522057104,0.00194898065649667,0.2730328945875809,0.727722443029272,0.14326921016414546,True,3.1779958789808473,3.1901689181148853,3.2649259733771747,0.2872316737176433,0.5057061848209821,0.0,0.0,0.0,0.0,3.2649259733771747,3,0,True,False,diagnostic_only_single_trajectory
gru,84,3,0.062086213280497606,0.05986689227657342,0.00733594743194832,0.007847579760964977,0.0005085838464105625,0.7739796155882411,0.25620974218852116,0.017467324260426215,0.003370044317126257,0.021841810353510592,0.020763184186580397,0.0018888095064040359,0.19402032158815274,0.8090244372855652,0.20296070679927564,True,3.7363916811993265,3.758846455702849,3.8739976139590917,0.06996619832886285,0.3439572566709108,0.0,0.0,0.0,0.0,3.8739976139590917,3,0,True,True,diagnostic_only_single_trajectory
gru,85,3,0.06855012132232743,0.06622900895856546,0.008162760794050561,0.007906609100695976,0.0005137084448067848,0.7738127075488713,0.2564254145852914,0.01969003132355759,0.002385803746346349,0.021338336753268943,0.02034656400836262,0.0018257456671437872,0.1567058693648295,0.8810673271197376,0.263228500950755,True,4.266995540251953,4.30294904926748,4.464002691020999,0.11584541480527363,0.3461015014476088,0.0,0.0,0.0,0.0,4.464002691020999,3,0,True,True,diagnostic_only_single_trajectory
gru,86,3,0.07466656977741384,0.07230472427963035,0.00896228383704348,0.007874816876620777,0.0005428340652441033,0.7740098846388667,0.25617063462270767,0.020102399115511076,0.0045329844499777455,0.020845273521766954,0.019965187819608515,0.00176181232607366,0.3403358888577488,1.9493760774863478,0.4981129213322659,True,4.769077428323895,4.82255795133444,5.034533691384145,0.37659963235304234,0.3435684438465498,0.0,0.0,0.0,0.0,5.034533691384145,3,1,True,True,diagnostic_only_single_trajectory
gru,87,3,0.08036305714693212,0.0780418763357846,0.009733187441420309,0.007869512456130873,0.0005867313951552374,0.7704032683079751,0.2608411761552274,0.02028405472984892,0.008348592279628423,0.020352979323006067,0.019606823275961208,0.0016957795531840224,0.010139676823388472,97.1512959092099,3.2843589920178773,True,5.236685903220344,5.313212158017551,5.584642169736736,0.7696011801843745,0.3900036132768131,0.0,0.0,0.0,0.0,5.584642169736736,3,3,True,True,diagnostic_only_single_trajectory
gru,88,3,0.08568107319812879,0.08345800449305077,0.010484070002331206,0.007859071321123639,0.0006124054800552914,0.7668682600835329,0.265440252362712,0.020298025393852986,0.005534673875646182,0.019998028857006786,0.019359642012620203,0.0016375627379804079,0.010130678757046924,97.11832658213659,3.2752669646874333,True,5.673226742138277,5.776411675528481,6.120463847906342,0.999454684379286,0.43572826456837926,0.0,0.0,0.0,0.0,6.120463847906342,3,3,True,True,diagnostic_only_single_trajectory
gru,89,3,0.09067428248092926,0.088608930857091,0.011222296870878548,0.008001828830515636,0.0006205030849418472,0.7791838265666475,0.24950828332887126,0.0187240498155101,0.00255174302457475,0.019673407519807548,0.019102579328748953,0.0015865157658631515,0.010120996682300779,97.04645400657759,3.2653842905199415,True,6.08310511561856,6.216930536471031,6.647254560817661,1.0719504662545247,0.2773304264819281,0.0,0.0,0.0,0.0,6.647254560817661,3,3,True,True,diagnostic_only_single_trajectory
lstm,76,3,4.535141570383511e-18,0.0,0.0,0.010108778292164035,0.0,1.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,1.0,4.535141570383511e-18,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,False,diagnostic_only_single_trajectory
lstm,77,3,0.007381202347389566,0.007005968094694644,0.0006298337333954647,0.008823695220069006,0.00013771428613537607,0.8756038662306616,0.13284149782163626,0.002429753620800776,0.013148760314455348,0.02616399728253294,0.024111613910307455,0.003194501573998107,0.8551320755315343,0.8902746725281551,0.02470253663710526,False,0.0,0.0,0.0,0.0,0.0,0.050617680847705654,0.039364485191451255,0.18101266831706045,2.7436923903213786,2.7436923903213786,0,0,False,False,diagnostic_only_single_trajectory
lstm,78,3,0.014525877156589168,0.013778238832315598,0.0012620231172116116,0.007849936638574178,0.00011581095126791666,0.7705738629451832,0.26061976516288354,0.004179787497538335,0.011019961772773954,0.02609794640643387,0.02406425006953218,0.003165848638520778,0.7961748608695942,0.8182382369030942,0.036330376301786975,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,False,diagnostic_only_single_trajectory
lstm,79,3,0.021394452544144172,0.020285230871884805,0.0018923649786508256,0.007162509526226486,0.0003194928249792029,0.7044714801276528,0.3503074308934229,0.0037718045916082083,0.01049663235355172,0.025928549699848945,0.023942506748045225,0.0031279593000804067,0.7128178887778206,0.7311680911488031,0.0552258429204289,False,0.6744907594765952,0.6744907594765952,0.6744907594765952,5.597683889838639,0.6744907594765952,0.0,0.0,0.0,0.0,5.597683889838639,1,1,False,False,diagnostic_only_single_trajectory
lstm,80,3,0.027869356358757133,0.026428225198168002,0.0025169623158578006,0.006931465678001261,0.00043054142287902487,0.6808346398412914,0.384435821934393,0.006047621768916309,0.012019924895139079,0.025514080789235234,0.02359370154135032,0.00307683054105313,0.5367613216902154,0.6652251848842676,0.08120534358149091,False,1.3103231621272426,1.3112508605185322,1.3428346504850421,9.017311704027732,0.9311512958551208,0.0,0.0,0.0,1.28879795608476,9.017311704027732,1,1,True,False,diagnostic_only_single_trajectory
lstm,81,3,0.033835089548851546,0.03210418788389505,0.003127507135109764,0.006833411138078818,0.0004918532908816463,0.6691199342385263,0.4017919610224112,0.00804959231680816,0.007721095143089777,0.024835614625667815,0.023004421156636427,0.003011990459286449,0.4177592379751102,0.630694538681309,0.09862617910430023,True,1.896155257311375,1.8996001868088264,1.99614179066372,10.905347871317248,1.061677108292144,0.0,0.0,0.0,0.0,10.905347871317248,1,1,True,True,diagnostic_only_single_trajectory
lstm,82,3,0.039260766862765924,0.03729916962589422,0.0037147506542732703,0.006857250813231384,0.0004915548587383767,0.6755326975595125,0.39225371777999485,0.010748840218746046,0.009194257426114053,0.023974535543885272,0.02228000969405471,0.002928658976188734,0.38258924963783913,0.6442944828086947,0.11196788994456364,True,2.4289541283505893,2.4380928051062427,2.6245156167871153,10.896157959179018,0.9899453168997934,0.0,0.0,0.0,0.0,10.896157959179018,1,1,True,True,diagnostic_only_single_trajectory
lstm,83,3,0.04436054924012166,0.04221573123495705,0.0042863901350378,0.006867620047225385,0.0005918996012609217,0.6917291084424809,0.36856086179395775,0.011537929848181182,0.015437678496038927,0.023239794980792754,0.021696531042922337,0.0028414828650984944,0.2896178375104796,0.6587089977269768,0.14113824432100808,True,2.929750275263446,2.947725420843976,3.236192503750231,13.98617151204971,0.8117646016584753,0.0,0.0,0.0,5.693754255695872,13.98617151204971,3,2,True,True,diagnostic_only_single_trajectory
lstm,84,3,0.049307331371809406,0.04700946936054357,0.004851228066029696,0.006959229051545358,0.0006577483437453974,0.699144727862506,0.35789750830536404,0.010777672363976545,0.004777090114517699,0.022634336561850786,0.021231252647556948,0.002755497369879939,0.2179868286625329,0.7370284697906769,0.19640986015821787,True,3.4155218725313077,3.444626607966501,3.8405914630483706,16.01391608143566,0.7315714855314723,0.0,0.0,0.0,0.0,16.01391608143566,4,1,True,True,diagnostic_only_single_trajectory
lstm,85,3,0.05422202321407596,0.05178708352448179,0.005416683619924381,0.006932495798380283,0.0007288354436010561,0.7075805943741328,0.34590374164275833,0.013186122597844898,0.006314693841734808,0.022101592850779544,0.020818517554035472,0.0026752284045583044,0.15497009510357923,0.7623735296581402,0.25058935727662046,True,3.8981422189993697,3.9398564447828015,4.445651303316435,18.202970499896153,0.6413730762033613,0.0,0.0,0.0,0.0,18.202970499896153,4,1,True,True,diagnostic_only_single_trajectory
lstm,86,3,0.05909467360606432,0.05651089546264918,0.005991041795414197,0.006898957844091264,0.0007506140172717088,0.7044675131358678,0.35031306206951224,0.012062641799993078,0.003969150421940566,0.021578277892284902,0.02042311142606204,0.002603853365650128,0.38095966120638536,1.829729285627693,0.46699593511837584,True,4.376634115515637,4.429509341608855,5.060237301322654,18.8736193661224,0.6745331084016819,0.0,0.0,0.0,0.0,18.8736193661224,4,2,True,True,diagnostic_only_single_trajectory
lstm,87,3,0.06382480329738624,0.061063722391683575,0.00657801772442357,0.006904117325079995,0.0007602807502394659,0.6978448926025465,0.3597584178153945,0.011238612167219539,0.004096833166671728,0.02111726140099555,0.020104815264032544,0.002539632087631507,0.010057808891932155,97.15751307630458,3.2515273361494144,True,4.841130548604685,4.901438563967825,5.6883247953819245,19.17129650526739,0.7455663448971821,0.0,0.0,0.0,0.0,19.17129650526739,4,2,True,True,diagnostic_only_single_trajectory
lstm,88,3,0.0684616666405125,0.06547593967771385,0.007172397054430353,0.006913739779036737,0.0008009776687210498,0.70082155222148,0.35550198609214556,0.009750008986233691,0.0041666071675327205,0.02071750193191259,0.019812367732377975,0.002482449633761964,0.010026029024314518,97.13801879620998,3.2406433219850044,True,5.296468271702416,5.3587927101129536,6.324334221755911,20.424516420001975,0.713556103106522,0.0,0.0,0.0,0.0,20.424516420001975,4,4,True,True,diagnostic_only_single_trajectory
lstm,89,3,0.07310387098492516,0.0698423585350415,0.007767970898062365,0.006943905014101206,0.0008419096794848182,0.7089198058873041,0.3440128676099057,0.010719233476519293,0.0019386658431337106,0.020324450006471824,0.019561870794216212,0.0024301080118029005,0.010018922695147685,97.0801418842285,3.228974107193717,True,5.752330478526505,5.811399560307723,6.961621825023378,21.684975760738002,0.6271528704247301,0.0,0.0,0.0,0.0,21.684975760738002,4,4,True,True,diagnostic_only_single_trajectory
markov,76,3,4.535141570383511e-18,0.0,0.0,0.010108778292164035,0.0,1.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,1.0,4.535141570383511e-18,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,False,diagnostic_only_single_trajectory
markov,77,3,0.009597411281173019,0.00921728402136116,0.0010872507212996826,0.009077785125645,0.00017636890373984703,0.8960382270693502,0.10977220277739533,0.003350842933961741,0.01149148635653904,0.019663670980565078,0.017080420089614776,0.003300554570422095,0.845087213581523,0.9110961706231108,0.025875454324015272,False,0.0,0.0,0.0,0.6744907594765952,0.0,0.23292778674810988,0.23988572609899889,0.24348610056674913,0.0,0.6744907594765952,0,0,False,False,diagnostic_only_single_trajectory
markov,78,3,0.019036669979623583,0.018227521118707186,0.0021608702453083536,0.00826228547640785,3.915488674619111e-05,0.8280055544715572,0.18873541632039575,0.007969652438034628,0.011310839582717953,0.01943729665604216,0.01687798075617577,0.0032608559158490893,0.8219661620104919,0.867567525385999,0.03312408250166951,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,False,diagnostic_only_single_trajectory
markov,79,3,0.028404044729201775,0.02711593018908828,0.0032222007131820513,0.007718328723122114,0.00011581249931036565,0.7607576197331001,0.27344047417490164,0.009676267538326743,0.011497853192859751,0.019215127624872805,0.01667463913682775,0.0032223366224594665,0.7500985772299205,0.8036979621211519,0.05197855418863312,False,0.6744907594765952,0.6744907594765952,0.6744907594765952,0.0,0.7235366475134934,0.0,0.0,0.0,0.011080962241387273,0.7235366475134934,0,0,False,False,diagnostic_only_single_trajectory
markov,80,3,0.038172222370016065,0.03588041851458131,0.004272669343683666,0.007801300208954867,0.00047559489727250903,0.7590114408558609,0.27573842810872795,0.009845249077332549,0.006029878946557796,0.01926861964700296,0.016403895618365073,0.003185040636998099,0.5181202241209397,0.7237876367344839,0.08274249845550641,False,1.3778410290867444,1.3395778791485173,1.3420786652613663,4.007336715811596,0.743165391387053,0.0,0.0,0.0,0.0,4.007336715811596,1,0,False,False,diagnostic_only_single_trajectory
markov,81,3,0.04811079688987778,0.044564172579158665,0.005313320244998405,0.0077507524445366675,0.0005621411212977637,0.7736563541620524,0.25662749085449726,0.012004379058179556,0.004466808389291616,0.019136443458444116,0.016141570363792337,0.0031487092613756706,0.39127415847708436,0.6976652298280837,0.09956916847769559,True,2.093460597559557,1.9985385354084146,2.0034272631057384,4.971307891488043,0.5799229142315846,0.0,0.0,0.0,0.0,4.971307891488043,1,0,False,False,diagnostic_only_single_trajectory
markov,82,3,0.05743851750843602,0.053196354685901115,0.006345320321228769,0.007789961429505959,0.0005262991474744851,0.7751381859216534,0.2547139611080963,0.013190220346442136,0.0064283662265836984,0.018463927304765523,0.015910655799991857,0.003113160102696677,0.35786127216395197,0.6992535999837589,0.10835606501853594,True,2.7650960912158924,2.6535856894057224,2.6592781373306718,4.572091980752201,0.5635778584262228,0.0,0.0,0.0,0.0,4.572091980752201,1,0,False,False,diagnostic_only_single_trajectory
markov,83,3,0.06644748371789572,0.061753793171124144,0.007369775999188246,0.007705717510864798,0.0005007741460881769,0.76968068199595,0.26177954885225463,0.016673835311912574,0.008401615711859347,0.018033117867915054,0.015690888697194327,0.0030782572028017004,0.25942939062761705,0.7066456759671657,0.14480627369366572,True,3.4137799138622613,3.302960975507946,3.3103344380711377,4.287788813599321,0.6239309447543352,0.0,0.0,0.0,0.0,4.287788813599321,4,0,True,False,diagnostic_only_single_trajectory
markov,84,3,0.07531574900151317,0.07022230546657296,0.008387494527592984,0.007613901563758105,0.0004478338250497884,0.7522668786011006,0.2846641262346986,0.019785797227317988,0.009331868720343054,0.017766995578919288,0.015475013490247186,0.00304386821965826,0.1912502038864502,0.7986938888657008,0.21069330729496333,True,4.052332672377276,3.9455881593566366,3.957109183483236,3.698127692194739,0.8194072341100108,0.0,0.0,0.0,0.0,4.052332672377276,4,0,True,True,diagnostic_only_single_trajectory
markov,85,3,0.08419362378887554,0.07860309317385196,0.009399039460075016,0.007425531548356896,0.0003613225183398637,0.7433565119355651,0.2965795217061335,0.021939993191961164,0.007146355982208167,0.017618596349109596,0.01525528001748692,0.0030099796365093716,0.16621165031879132,0.9721068149321492,0.270013085758488,True,4.691577355967608,4.581558423656405,4.599960519996173,2.7345454333761814,0.9211865789515875,0.0,0.0,0.0,0.0,4.691577355967608,3,0,True,True,diagnostic_only_single_trajectory
markov,86,3,0.09303740134185332,0.0868943071730618,0.01040504907948593,0.007360976160041467,0.00027243102874045783,0.7254678297897497,0.3209385497640546,0.023183820191684676,0.004183645443653222,0.01738765383049206,0.015027174899881743,0.002976476385815619,0.3107778348230532,2.3438852396131544,0.4958362877740532,True,5.328366893892163,5.210731449225788,5.2392940855317445,1.7444521658551693,1.1292573830349568,0.0,0.0,0.0,0.0,5.328366893892163,3,3,True,True,diagnostic_only_single_trajectory
markov,87,3,0.101787998015942,0.09509778752133119,0.011405989064800826,0.007433672377234944,0.00027588314279443593,0.708963802320189,0.3439508083087835,0.023801855525019597,0.012573538022216108,0.017141859225230423,0.014780714517750836,0.002943270412808924,0.009667417879515841,97.15073197569626,3.2803652783230532,True,5.9584470128545455,5.833246867524185,5.875405825768603,1.782902583313144,1.3258243038411053,0.0,0.0,0.0,1.8832231655765648,5.9584470128545455,3,3,True,True,diagnostic_only_single_trajectory
markov,88,3,0.11032823938103221,0.10321539556026996,0.01240228506435649,0.0076757387337346925,0.00036726846877707203,0.6938268988996644,0.36553277480359725,0.02576085256833362,0.005249241998929704,0.016979263361449046,0.014511438964821393,0.0029103474401329385,0.009587563296424828,97.11492942173105,3.2690860627848113,True,6.573380656318795,6.449245925169084,6.508566246339665,2.8007727575376267,1.510173905623184,0.0,0.0,0.0,0.0,6.573380656318795,3,3,True,True,diagnostic_only_single_trajectory
markov,89,3,0.11866066301109551,0.1112395260111451,0.01339413547303248,0.007952873106561545,0.0005784253081507336,0.6984897146472335,0.3588348253080163,0.027577503494520737,0.006377449398499631,0.016628227635032695,0.014222258129180522,0.0028776638720617444,0.009539211990204651,97.09514674801778,3.256581743223496,True,7.173350540386387,7.058151500856995,7.138901430041046,5.152684802178124,1.4529611246394147,0.0,0.0,0.0,0.0,7.173350540386387,4,4,True,True,diagnostic_only_single_trajectory
matched_model_committee,76,18,3.429714693750868e-17,0.0,0.0,0.010108778292164035,0.0,1.0,0.0,2.220717083251841e-16,0.0,0.0,0.0,0.0,1.0,1.0,3.429714693750868e-17,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,False,diagnostic_only_single_trajectory
matched_model_committee,77,18,0.010186802094638592,0.009854215058407953,0.001059463909734125,0.008934905286790145,0.00019413643785597088,0.8841488536270822,0.12312984406392631,0.0027624097197955578,0.013229377018891628,0.023029002824019672,0.02102920460642376,0.002959016463359234,0.8634089683032047,0.9096419624385901,0.02420095430200288,False,0.0,0.0,0.0,0.0,0.0,0.37906330913943437,0.3626559152698325,0.275054837555421,1.55777519206655,1.55777519206655,0,0,False,False,diagnostic_only_single_trajectory
