cycle,actual_pidl_cycle,fem_max,fem_p99,fem_p95,fem_top1pct_mean,fem_top5pct_mean,fem_pz_l0_int,fem_pz_2l0_int,fem_pz_l0_n_elems,fem_pz_2l0_n_elems,proj_max,proj_p99,proj_p95,proj_top1pct_mean,proj_top5pct_mean,proj_pz_l0_int,proj_pz_2l0_int,proj_pz_l0_n_elems,proj_pz_2l0_n_elems,pidl_max,pidl_p99,pidl_p95,pidl_top1pct_mean,pidl_top5pct_mean,pidl_pz_l0_int,pidl_pz_2l0_int,pidl_pz_l0_n_elems,pidl_pz_2l0_n_elems,avg_n_fem_per_pidl,max_n_fem_per_pidl
1,1,1.2679120467405645,0.04769213132362646,0.022665795729760914,0.09259520014192632,0.042801319071214136,3.6524199322474695e-05,7.298262532112575e-05,358,1547,1.1890506329586406,0.0365546574028251,0.017111318747047737,0.07032572516876939,0.03290311541265003,3.633748712981411e-05,7.282290417309732e-05,183,735,3886.93408203125,1.1879156827926636,0.02417294681072235,1715.3463134765625,342.8200988769531,0.0021288779098540545,0.007833393290638924,183,735,2.1793254268651694,35
40,40,12644.453861584712,0.07958644760772343,0.02524578835366774,608.3657583125257,121.67190012859696,0.05432912452935025,0.10885475374457448,358,1547,7369.896150691813,0.045352862661721546,0.018800436042604673,296.49891071673744,59.2680722786159,0.06034701546147636,0.10308384199612886,183,735,3951.3662109375,605.7944946289062,0.024864425882697105,2435.96142578125,492.89483642578125,0.06851194053888321,0.14155986905097961,183,735,2.1793254268651694,35
70,70,24039.961078596207,0.8729306309221975,0.030589258798847406,3068.11529826787,613.5407263042612,0.07732677832657489,0.174953290495689,358,1547,12769.637900303296,0.12631182107033562,0.021775013736803146,1501.6726720087468,300.0961366944918,0.0905596443076383,0.16494582139704156,183,735,4106.39013671875,2003.572265625,0.02600301429629326,2939.201904296875,692.127685546875,0.09840410947799683,0.20595026016235352,183,735,2.1793254268651694,35
82,82,25954.03584032214,880.6982694337241,0.014876052220627918,7642.336030321731,1533.8927767948244,0.08433754218721934,0.18989627618345312,358,1547,16884.141759134447,0.8640712349041628,0.003894422888023458,3807.6249794448577,760.8800398500802,0.09862255863562715,0.17917217812359693,183,735,4513.1953125,2670.89990234375,0.0009927060455083847,3083.403564453125,912.9437866210938,0.10252447426319122,0.2123837023973465,183,735,2.1793254268651694,35
