cycle,field,metric,FEM_projected_to_PIDL,PIDL_native,PIDL_over_FEM_projected,FEM_projected_over_PIDL
82,psi_plus,tip_2l0_mean,142.68146574508438,0.0006625466048717499,4.643536575769833e-06,215353.10074180132
82,psi_plus,tip_l0_mean,316.40620836431475,0.0010930325370281935,3.4545230407415387e-06,289475.5623877219
82,psi_plus,top1_mean,6200.709924546022,0.07042323052883148,1.1357285115056796e-05,88049.21157383476
82,alpha_bar,crack_strip_mean,0.8090758819846651,0.4633113741874695,0.5726426711064054,1.746289702910011
82,alpha_bar,domain_mean,0.3533084309804374,0.2944090962409973,0.8332920203008082,1.2000594937162752
82,alpha_bar,max,270.22002154246854,14.291428565979004,0.05288811866863434,18.90783837983363
82,alpha_bar,p99,1.4318746971684801,1.3319435119628906,0.9302095459866687,1.075026594077042
82,alpha_bar,right_band_mean,0.6757047456844328,0.6707879900932312,0.9927235147857052,1.0073298205451149
82,alpha_bar,tip_2l0_mean,1.2163919530317568,0.7186768054962158,0.5908266687435518,1.692543774516126
82,alpha_bar,tip_l0_mean,3.128280489000543,1.0456290245056152,0.3342504063117704,2.991768988508738
82,alpha_bar,top1_mean,4.115838500432202,2.309727668762207,0.5611803447874993,1.7819583477726173
82,fatigue_f,crack_strip_mean,0.6454747630201418,0.796589567358664,1.2341141946920808,0.8102977862996756
82,fatigue_f,domain_mean,0.9083371949031483,0.9142646229165756,1.006525581080118,0.9935167260497094
82,fatigue_f,max,1.0,1.0,1.0,1.0
82,fatigue_f,p99,1.0,1.0,1.0,1.0
82,fatigue_f,right_band_mean,0.7286155084850381,0.741512987250656,1.0177013508708246,0.9826065369219783
82,fatigue_f,tip_2l0_mean,0.7548521693874495,0.7458129096643535,0.9880251258595029,1.0121200097316148
82,fatigue_f,tip_l0_mean,0.6166891628285943,0.6576472689808954,1.0664161276394688,0.937720252049749
82,fatigue_f,top1_mean,1.0,1.0,1.0,1.0
