cycle,field,metric,FEM_projected_to_PIDL,PIDL_native,PIDL_over_FEM_projected,FEM_projected_over_PIDL
1,damage_alpha,crack_strip_mean,4.954131759031276e-05,0.20090928673744202,4055.388441601068,0.00024658550331252605
1,damage_alpha,domain_mean,-2.0920767551479e-06,0.007996265776455402,-3822.166541824659,-0.00026163171830880275
1,damage_alpha,max,0.05230533701502501,1.0005749464035034,19.12950003775107,0.052275281529917256
1,damage_alpha,p99,-3.6454625685383337e-06,0.9649327397346497,-264694.1839596351,-3.777944740004171e-06
1,damage_alpha,right_band_mean,-3.973383174183513e-06,-4.2370684241177514e-05,10.663629049540189,0.09377670541185222
1,damage_alpha,tip_2l0_mean,0.0009454641200877852,0.3182733356952667,336.6318498323505,0.002970604238719599
1,damage_alpha,tip_l0_mean,0.0038203321733453473,0.5787380933761597,151.48894575556673,0.006601141720357198
1,damage_alpha,top1_mean,0.0019302178573420597,0.9927102327346802,514.2995796866462,0.001944392022659794
1,psi_plus_raw,crack_strip_mean,0.010643430609263238,49.80377960205078,4679.29762784429,0.0002137072867623278
1,psi_plus_raw,domain_mean,0.00586773356233984,1.9959760904312134,340.16133643861133,0.0029397814886009815
1,psi_plus_raw,max,1.1890506329586406,3886.93408203125,3268.9390798772247,0.0003059096470031366
1,psi_plus_raw,p99,0.04865400718112616,1.1879156827926636,24.415577495402665,0.04095745841720497
1,psi_plus_raw,right_band_mean,0.008168085122540567,0.00862086284905672,1.055432542600061,0.9474788389000184
1,psi_plus_raw,tip_2l0_mean,0.057991585613608856,6.220847129821777,107.2715474839842,0.009322136423447248
1,psi_plus_raw,tip_l0_mean,0.1165798847980624,6.792237281799316,58.262514957573586,0.017163694370697764
1,psi_plus_raw,top1_mean,0.09582283136995888,1715.3463134765625,17901.227598398178,5.5862090714353084e-05
1,psi_plus_active,crack_strip_mean,0.010599088349934916,0.007283069659024477,0.6871411406877459,1.4553050905948082
1,psi_plus_active,domain_mean,0.0058662076437624305,0.004805035889148712,0.8191042971787629,1.220845749978721
1,psi_plus_active,max,1.0679174959689288,0.3754083216190338,0.3515330753883972,2.8446825349083675
1,psi_plus_active,p99,0.04855233959979232,0.04481223598122597,0.9229675923056373,1.0834616603405656
1,psi_plus_active,right_band_mean,0.00816815817661499,0.008621586486697197,1.0555116955717567,0.9474077873275608
1,psi_plus_active,tip_2l0_mean,0.05720375791972245,0.05623673275113106,0.9830950762020132,1.0171956143482028
1,psi_plus_active,tip_l0_mean,0.11340495327242829,0.09365645796060562,0.8258586177943954,1.2108610099276806
1,psi_plus_active,top1_mean,0.09422274854390685,0.0835312008857727,0.8865290195482677,1.1279946600163766
1,alpha_bar,crack_strip_mean,0.010596741570895353,0.014665866270661354,1.3839977291644177,0.7225445381357276
1,alpha_bar,domain_mean,0.005866115952656406,0.009616394527256489,1.6393120430737156,0.6100119890078991
1,alpha_bar,max,1.0595311610492957,0.7367163896560669,0.695323003927952,1.438180520924658
1,alpha_bar,p99,0.04855226483491007,0.08936670422554016,1.8406289496362211,0.5432925523624076
1,alpha_bar,right_band_mean,0.0081681457750472,0.017243165522813797,2.1110256841264756,0.47370337912955873
1,alpha_bar,tip_2l0_mean,0.05716232320870662,0.11251669377088547,1.9683716030937595,0.5080341529151632
1,alpha_bar,tip_l0_mean,0.11323820324839096,0.18827565014362335,1.6626513379997367,0.6014490092691691
1,alpha_bar,top1_mean,0.09413830612461395,0.16933673620224,1.7988079791671991,0.5559237070223436
1,fatigue_f,crack_strip_mean,0.9998982535516584,0.9999338114870427,1.000035561553646,0.999964439710933
1,fatigue_f,domain_mean,0.9999963134253985,0.9999973511115934,1.0000010376900204,0.9999989623110564
1,fatigue_f,max,1.0,1.0,1.0,1.0
1,fatigue_f,p99,1.0,1.0,1.0,1.0
1,fatigue_f,right_band_mean,0.9999999388283364,1.0000000691391773,1.0000001303108488,0.9999998696891681
1,fatigue_f,tip_2l0_mean,0.9981952861580432,0.9979110090071968,0.9997152088826821,1.0002848722464033
1,fatigue_f,tip_l0_mean,0.9927290963135186,0.9916071433802804,0.9988698297074151,1.0011314490226577
1,fatigue_f,top1_mean,1.0,1.0,1.0,1.0
40,damage_alpha,crack_strip_mean,0.06576547915047357,0.28885310888290405,4.392169153394271,0.22767793431343586
40,damage_alpha,domain_mean,0.0023103829968230496,0.010800689458847046,4.674848054932367,0.2139106957593871
40,damage_alpha,max,1.012284722535133,1.0011467933654785,0.9889972367243072,1.0111251708974796
40,damage_alpha,p99,0.7347778236306921,0.9943327903747559,1.3532427876790674,0.738965697142262
40,damage_alpha,right_band_mean,-2.6038714270325714e-05,-0.0008611703524366021,33.072691051340065,0.03023642673792888
40,damage_alpha,tip_2l0_mean,0.13851242697029095,0.47956669330596924,3.462264749781836,0.28882828791848225
40,damage_alpha,tip_l0_mean,0.23167037842602647,0.7271617650985718,3.1387774735765723,0.31859537938524857
40,damage_alpha,top1_mean,0.8847448522263361,0.9996974468231201,1.129927395799503,0.8850126156047662
40,psi_plus_raw,crack_strip_mean,15.456881107561092,71.51602935791016,4.626808530145608,0.216131701470804
40,psi_plus_raw,domain_mean,0.5534172959642776,2.862804889678955,5.172958833335317,0.19331296308716997
40,psi_plus_raw,max,7369.896150691813,3951.3662109375,0.5361495101347642,1.86515138239825
