cycle,actual_pidl_cycle,fem_max,fem_p99,fem_p95,fem_top1pct_mean,fem_top5pct_mean,fem_pz_l0_int,fem_pz_2l0_int,fem_pz_l0_n_elems,fem_pz_2l0_n_elems,proj_max,proj_p99,proj_p95,proj_top1pct_mean,proj_top5pct_mean,proj_pz_l0_int,proj_pz_2l0_int,proj_pz_l0_n_elems,proj_pz_2l0_n_elems,pidl_max,pidl_p99,pidl_p95,pidl_top1pct_mean,pidl_top5pct_mean,pidl_pz_l0_int,pidl_pz_2l0_int,pidl_pz_l0_n_elems,pidl_pz_2l0_n_elems,avg_n_fem_per_pidl,max_n_fem_per_pidl
1,1,0.5149576831057352,0.0211541387290575,0.010075033367588169,0.04069110016411832,0.0189307356630631,1.5934264818698525e-05,3.215404325503011e-05,358,1547,0.47452641688502784,0.016192883743159733,0.0076092714208916504,0.030979266459931293,0.014568087183267507,1.584561035136544e-05,3.207795848985907e-05,183,735,1683.181884765625,2.2689425945281982,0.01121350284665823,688.5875854492188,137.66627502441406,0.0005088920588605106,0.0017030881717801094,183,735,2.1793254268651694,35
150,150,3673.8013817818637,0.028256805107289375,0.010758275364993275,120.32517766874176,24.071111119468902,0.014836286227113438,0.030952710251512413,358,1547,1859.5661702834718,0.018540544552272553,0.00805241545708261,56.33173397364474,11.265287734328028,0.015433517098542102,0.028231724130644308,183,735,1715.616943359375,170.02313232421875,0.012613584287464619,956.274658203125,194.54385375976562,0.02303493395447731,0.047403786331415176,183,735,2.1793254268651694,35
350,340,11280.689174519055,0.3279563205628171,0.01286295651913895,1672.245787064015,334.3901260136128,0.046493218288780044,0.09481284813292798,358,1547,6227.5333005165785,0.04458106611086716,0.00920785504485281,828.2803782371028,165.520230246148,0.05157970273185974,0.08917806720289839,183,735,2392.875,291.4390869140625,3.057497978210449,528.426025390625,171.98377990722656,0.012783035635948181,0.024934014305472374,183,735,2.1793254268651694,35
396,340,11953.770148880256,13.214151582370107,0.004112191554968405,3688.357439511766,737.6324351480544,0.04892165128813737,0.10032236390382691,358,1547,7717.650806996804,0.1488050657067625,0.0013559444459232523,1829.4215297314727,365.56726493311993,0.05434381605163976,0.09435419155303285,183,735,2392.875,291.4390869140625,3.057497978210449,528.426025390625,171.98377990722656,0.012783035635948181,0.024934014305472374,183,735,2.1793254268651694,35
