cycle,fem_cycle,pidl_saved_index,pidl_cycle_offset,field,metric,FEM_projected_to_PIDL,PIDL_native,PIDL_over_FEM_projected,FEM_projected_over_PIDL
40,40,39,-1,psi_plus_active,max,0.31239637379237173,0.37864765524864197,1.2120744253590565,0.8250318454691979
40,40,39,-1,psi_plus_active,p99,0.04258008551483199,0.04173198342323303,0.9800821890950985,1.020322592458589
40,40,39,-1,psi_plus_active,p999,0.13238050597336165,0.13304150104522705,1.0049931450783125,0.9950316625513667
40,40,39,-1,psi_plus_active,right_band_mean,0.008919317844813266,0.00846716295927763,0.9493061136061463,1.0534009901203332
40,40,39,-1,psi_plus_active,tip_2l0_integral,1.7337798981429207e-06,9.293273706134642e-07,0.53601231137175,1.8656287902060005
40,40,39,-1,psi_plus_active,tip_2l0_mean,0.0031892199336037677,0.0007380203460343182,0.23141092850262196,4.32131708934684
40,40,39,-1,psi_plus_active,tip_4l0_integral,3.586664126279063e-06,3.7451104617503006e-06,1.0441765188745498,0.9576924800778275
40,40,39,-1,psi_plus_active,tip_4l0_mean,0.0016589396604438761,0.0007460369379259646,0.4497070964753175,2.2236696014755593
40,40,39,-1,psi_plus_active,tip_l0_integral,1.2221388157738777e-06,2.8654079642365105e-07,0.23445846963154415,4.265147689360587
40,40,39,-1,psi_plus_active,tip_l0_mean,0.009129806158426962,0.0009142154594883323,0.10013525409238797,9.986492859721196
40,40,39,-1,psi_plus_active,top1_mean,0.07524364520298073,0.07606183737516403,1.0108739039685826,0.9892430658998193
40,40,39,-1,alpha_bar,crack_strip_mean,0.36065661581395614,0.25244855880737305,0.6999692997108309,1.4286340849707506
40,40,39,-1,alpha_bar,domain_mean,0.1604231973104219,0.1642458736896515,1.0238287008569755,0.9767258909258647
40,40,39,-1,alpha_bar,max,7.331894397735596,6.092101097106934,0.8309040974442344,1.2035083267441877
40,40,39,-1,alpha_bar,p99,2.2327653884887675,0.9855346083641052,0.441396401720092,2.2655372723997464
40,40,39,-1,alpha_bar,p999,2.7449205112457506,1.7701282501220703,0.6448741385661175,1.5506901892879554
40,40,39,-1,alpha_bar,right_band_mean,0.3611368732270205,0.3425973951816559,0.9486635693561256,1.0541144746168731
